COL1,CBO2015
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/util/JavaScriptUtilsTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/UrlBasedViewResolverRegistration.java,11
/mnt/dados/projetopydriller/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/sockjs/transport/handler/HtmlFileTransportHandler.java,20
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/context/transaction/TransactionContextHolder.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/concurrent/ScheduledExecutorTask.java,3
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/componentscan/cycle/right/RightConfig.java,2
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/target/CommonsPool2TargetSource.java,13
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/AnnotationPointcutTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/expression/AnnotatedElementKeyTests.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/jmx/export/DateRange.java,1
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/ConfigurationClassSpr8954Tests.java,14
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/cache/interceptor/CacheableOperation.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/support/DelegatingErrorHandlingRunnable.java,7
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/PropertyDescriptorUtils.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/CachePutInterceptor.java,15
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/view/velocity/VelocityLayoutViewResolver.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/AspectJAutoProxyCreatorTests.java,36
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/test/java/org/springframework/jms/annotation/AnnotationDrivenNamespaceTests.java,7
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/objenesis/SpringObjenesis.java,14
/mnt/dados/projetopydriller/spring-framework/spring-aspects/src/test/java/org/springframework/cache/config/SomeKeyGenerator.java,4
/mnt/dados/projetopydriller/spring-framework/spring-orm-hibernate5/src/main/java/org/springframework/orm/hibernate5/HibernateTemplate.java,50
/mnt/dados/projetopydriller/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/BufferingStompDecoder.java,13
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/DefaultJCacheOperationSource.java,23
/mnt/dados/projetopydriller/spring-framework/spring-oxm/src/test/java/org/springframework/oxm/jaxb/Airplane.java,3
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/core/type/classreading/ClassMetadataReadingVisitorMemberClassTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/context/config/PropertyPlaceholderBeanDefinitionParser.java,7
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/test/java/org/springframework/jms/support/converter/MessagingMessageConverterTests.java,12
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/JsonViewResponseBodyAdvice.java,13
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/core/env/CompositePropertySourceTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-orm/src/test/java/org/springframework/orm/jpa/ContainerManagedEntityManagerIntegrationTests.java,15
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/profile/importresource/DefaultProfileAnnotationConfigTests.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/DeclareParentsDelegateRefTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java,90
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/instrument/classloading/ShadowingClassLoader.java,10
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/config/annotation/ContentNegotiationConfigurerTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/CountingTestBean.java,2
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/ItemPet.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/remoting/RemoteInvocationFailureException.java,6
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/util/WebUtils.java,66
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/main/java/org/springframework/web/portlet/bind/PortletRequestDataBinder.java,13
/mnt/dados/projetopydriller/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/messaging/StompSubProtocolHandler.java,56
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/hierarchies/meta/MetaHierarchyLevelTwoTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/parsing/PassThroughSourceExtractorTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/spr9051/AtBeanLiteModeScopeTests.java,10
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/groovy/DefaultScriptDetectionXmlSupersedesGroovySpringContextTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/test/java/org/springframework/aop/config/AopNamespaceHandlerEventTests.java,18
